"GeneID","SYMBOL","ENSEMBL","ENTREZID","ZIKV_1","ZIKV_2","ZIKV_3","Control_1","Control_2","Control_3"
"ENSG00000254589","EIF4A2P3","ENSG00000254589","100133309",0,1,0,0,0,0
"ENSG00000254595","LOC644169","ENSG00000254595","644169",75,37,42,35,6,14
"ENSG00000254598","CSNK2A3","ENSG00000254598","283106",6,13,5,3,11,8
"ENSG00000254602","MIR130AHG","ENSG00000254602","123466203",282,223,202,57,33,47
"ENSG00000254603","OR5M6P","ENSG00000254603","79512",0,1,0,0,0,0
"ENSG00000254612","DNAJB6P1","ENSG00000254612","387820",43,53,42,33,15,30
"ENSG00000254614","CAPN1-AS1","ENSG00000254614","728975",36,71,52,56,63,40
"ENSG00000254622","NAV2-AS4","ENSG00000254622","399876",1,0,0,0,0,1
"ENSG00000254634","SMG1P6","ENSG00000254634","100422558",23,35,22,8,8,1
"ENSG00000254636","ARMS2","ENSG00000254636","387715",2,2,1,3,1,1
"ENSG00000254645","LOC105376567","ENSG00000254645","105376567",2,1,1,1,0,0
"ENSG00000254647","INS","ENSG00000254647","3630",0,1,0,0,0,1
"ENSG00000254654","LINC02685","ENSG00000254654","221122",0,1,0,0,0,0
"ENSG00000254656","RTL1","ENSG00000254656","388015",12,6,2,6,4,2
"ENSG00000254661","LINC02682","ENSG00000254661","105376570",0,0,1,0,0,0
"ENSG00000254672","WEE2P1","ENSG00000254672","100420018",0,0,5,0,1,0
"ENSG00000254675","LOC124902723","ENSG00000254675","124902723",0,2,0,0,0,0
"ENSG00000254681","PKD1P5","ENSG00000254681","348156",31,19,20,36,27,27
"ENSG00000254682","DHCR7-DT","ENSG00000254682","129810502",86,154,64,53,57,98
"ENSG00000254685","FPGT","ENSG00000254685","8790",171,193,107,245,369,329
"ENSG00000254689","LINC02235","ENSG00000254689","109729147",5,3,1,0,1,1
"ENSG00000254693","CD82-AS1","ENSG00000254693","126568847",1,2,2,0,0,0
"ENSG00000254697","COPS8P3","ENSG00000254697","106479058",0,0,1,0,0,0
"ENSG00000254703","SENCR","ENSG00000254703","100507392",2,1,2,0,0,0
"ENSG00000254709","IGLL5","ENSG00000254709","100423062",0,0,1,0,0,0
"ENSG00000254717","GLYATL1P2","ENSG00000254717","100129933",1,2,0,3,2,1
"ENSG00000254718","LOC101927702","ENSG00000254718","101927702",46,29,34,2,7,6
"ENSG00000254726","MEX3A","ENSG00000254726","92312",144,214,189,517,698,651
"ENSG00000254736","BRD9P1","ENSG00000254736","106481721",1,1,0,0,0,0
"ENSG00000254743","OR10V3P","ENSG00000254743","81342",0,1,1,0,0,0
"ENSG00000254746","LOC105376654","ENSG00000254746","105376654",1,1,0,0,0,0
"ENSG00000254748","HNRNPCP8","ENSG00000254748","100131842",7,3,4,0,1,0
"ENSG00000254751","TRIM64DP","ENSG00000254751","727828",0,1,0,0,0,0
"ENSG00000254759","NAP1L1P1","ENSG00000254759","729561",2,3,0,3,9,4
"ENSG00000254764","TRIM53CP","ENSG00000254764","340970",0,3,0,1,0,0
"ENSG00000254768","SLC17A6-DT","ENSG00000254768","120883619",15,16,9,0,0,0
"ENSG00000254775","LOC105375861","ENSG00000254775","105375861",28,19,12,0,0,0
"ENSG00000254783","LOC100289518","ENSG00000254783","100289518",16,8,17,7,4,4
"ENSG00000254788","CKLF-CMTM1","ENSG00000254788","100529251",0,0,1,0,2,0
"ENSG00000254793","FDPSP4","ENSG00000254793","2228",9,8,8,3,0,0
"ENSG00000254806","SYS1-DBNDD2","ENSG00000254806","767557",1,3,2,0,0,0
"ENSG00000254815","LMNTD2-AS1","ENSG00000254815","692247",17,22,22,41,67,46
"ENSG00000254825","OR9G2P","ENSG00000254825","81160",0,0,1,0,0,0
"ENSG00000254827","SLC67A1-AS","ENSG00000254827","5003",9,16,15,86,191,147
"ENSG00000254831","KRT18P58","ENSG00000254831","644030",0,0,0,0,0,1
"ENSG00000254837","LIPT2-AS1","ENSG00000254837","100287896",27,39,20,76,66,90
"ENSG00000254838","GVINP1","ENSG00000254838","387751",3,0,1,2,0,0
"ENSG00000254840","GTF2IP15","ENSG00000254840","107403154",1,0,0,0,0,0
"ENSG00000254852","NPIPA2","ENSG00000254852","642799",3,4,1,1,1,1
"ENSG00000254856","NDUFA3P2","ENSG00000254856","106479051",7,0,5,2,0,0
"ENSG00000254858","MPV17L2","ENSG00000254858","84769",99,150,83,275,336,446
"ENSG00000254862","LGR4-AS1","ENSG00000254862","105376671",37,40,29,12,7,12
"ENSG00000254863","LINC02744","ENSG00000254863","105369528",0,0,3,0,0,0
"ENSG00000254866","DEFB109D","ENSG00000254866","503838",0,0,0,3,0,0
"ENSG00000254867","LOC100420020","ENSG00000254867","100420020",41,22,38,0,1,0
"ENSG00000254872","LINC02688","ENSG00000254872","101927503",7,7,11,13,7,7
"ENSG00000254876","SUGT1P4-STRA6LP","ENSG00000254876","100499484",53,54,48,11,6,11
"ENSG00000254887","LNROP","ENSG00000254887","100505622",2,1,4,0,0,0
"ENSG00000254895","MTCO3P15","ENSG00000254895","107075154",0,1,0,0,0,0
"ENSG00000254901","BORCS8","ENSG00000254901","729991",149,218,137,123,161,106
"ENSG00000254911","SCARNA9","ENSG00000254911","619383",0,2,3,3,0,3
"ENSG00000254923","LOC392196","ENSG00000254923","392196",13,7,3,1,0,0
"ENSG00000254931","MTATP6P15","ENSG00000254931","107075273",1,1,1,1,0,0
"ENSG00000254934","LINC00678","ENSG00000254934","101410541",2,4,1,0,0,1
"ENSG00000254946","LINC02751","ENSG00000254946","105376569",17,29,10,0,0,0
"ENSG00000254948","OR7E158P","ENSG00000254948","392194",0,1,5,0,0,0
"ENSG00000254951","LOC283299","ENSG00000254951","283299",4,17,5,0,0,0
"ENSG00000254954","SLC2A13P1","ENSG00000254954","106480239",1,1,1,0,0,0
"ENSG00000254960","KIRREL3-AS2","ENSG00000254960","100874251",6,22,8,2,1,2
"ENSG00000254965","C1DP5","ENSG00000254965","106481729",2,0,1,0,0,0
"ENSG00000254968","LINC02763","ENSG00000254968","101928823",3,0,0,0,0,2
"ENSG00000254986","DPP3","ENSG00000254986","10072",574,880,544,1964,3266,2531
"ENSG00000254995","STX16-NPEPL1","ENSG00000254995","100534593",16,11,17,4,5,4
"ENSG00000254996","ANKHD1-EIF4EBP3","ENSG00000254996","404734",126,94,116,46,27,21
"ENSG00000254997","KRTAP5-9","ENSG00000254997","3846",3,5,4,2,1,2
"ENSG00000254999","BRK1","ENSG00000254999","55845",1193,2371,1169,2904,1274,4021
"ENSG00000255002","LINC02324","ENSG00000255002","100128233",0,1,0,0,0,0
"ENSG00000255004","SLC1A2-AS1","ENSG00000255004","107984324",1,0,0,0,0,0
"ENSG00000255006","ELOCP22","ENSG00000255006","100287579",0,0,1,0,0,0
"ENSG00000255008","LINC02739","ENSG00000255008","105369317",32,57,43,6,6,11
"ENSG00000255020","TDH-AS1","ENSG00000255020","100129129",3,4,1,6,1,4
"ENSG00000255036","SUGT1P4-STRA6LP-CCDC180","ENSG00000255036","57653",2,4,2,0,0,0
"ENSG00000255043","NAV2-AS5","ENSG00000255043","100874012",1,0,1,0,0,0
"ENSG00000255052","FAM66D","ENSG00000255052","100132923",24,21,10,16,9,10
"ENSG00000255058","PDCL2P2","ENSG00000255058","106480295",1,0,0,1,0,0
"ENSG00000255062","TIRAP-AS1","ENSG00000255062","105369557",28,24,18,15,7,19
"ENSG00000255079","LINC02704","ENSG00000255079","105376647",0,4,0,0,0,1
"ENSG00000255084","NARS2-AS1","ENSG00000255084","101928896",0,2,2,1,0,0
"ENSG00000255087","LOC101929473","ENSG00000255087","101929473",2,3,2,12,6,13
"ENSG00000255099","LOC644335","ENSG00000255099","644335",7,6,2,0,0,0
"ENSG00000255100","TSKU-AS1","ENSG00000255100","101928837",77,174,90,49,63,61
"ENSG00000255107","LOC100288097","ENSG00000255107","100288097",5,4,4,0,0,0
"ENSG00000255112","CHMP1B","ENSG00000255112","57132",1590,2568,1266,1333,1912,1743
"ENSG00000255120","OVOL1-AS1","ENSG00000255120","101927828",0,0,1,0,0,0
"ENSG00000255129","TTC12-DT","ENSG00000255129","124902814",7,7,2,6,10,13
"ENSG00000255133","LINC02721","ENSG00000255133","105376620",4,3,0,0,0,1
"ENSG00000255135","EMSY-DT","ENSG00000255135","124902718",395,554,350,64,216,169
"ENSG00000255150","EID3","ENSG00000255150","493861",525,1119,534,301,425,345
"ENSG00000255151","GLYATL1B","ENSG00000255151","100287520",2,0,0,0,0,0
"ENSG00000255152","MSH5-SAPCD1","ENSG00000255152","100532732",7,4,1,17,15,15
"ENSG00000255153","TOLLIP-DT","ENSG00000255153","255512",106,261,95,18,39,13
"ENSG00000255154","HTD2","ENSG00000255154","109703458",5,2,5,2,2,3
"ENSG00000255156","RNY1P9","ENSG00000255156","100874358",3,3,3,2,0,0
"ENSG00000255171","LINC01499","ENSG00000255171","102723644",5,12,7,0,0,0
"ENSG00000255181","CCDC166","ENSG00000255181","100130274",7,5,7,0,1,0
"ENSG00000255185","PDXDC2P","ENSG00000255185","109731405",2,3,3,1,3,2
"ENSG00000255192","NANOGP8","ENSG00000255192","388112",0,2,0,0,3,0
"ENSG00000255197","SLC39A13-AS1","ENSG00000255197","127138868",10,11,3,2,4,0
"ENSG00000255203","OR7E2P","ENSG00000255203","8587",8,3,7,1,3,0
"ENSG00000255238","RFPL4AP1","ENSG00000255238","646663",3,1,2,0,0,0
"ENSG00000255240","GLYATL1-AS1","ENSG00000255240","283194",0,2,0,1,0,0
"ENSG00000255247","NECTIN1-AS1","ENSG00000255247","105369525",1,0,1,0,0,0
"ENSG00000255248","MIR100HG","ENSG00000255248","399959",1882,2390,1464,504,361,462
"ENSG00000255258","LINC02743","ENSG00000255258","646522",1,1,1,0,0,0
"ENSG00000255261","OR7E4P","ENSG00000255261","8585",1,0,0,0,0,0
"ENSG00000255262","ELOBP2","ENSG00000255262","253665",1,1,1,0,0,0
"ENSG00000255266","LOC107984365","ENSG00000255266","107984365",4,0,1,0,1,0
"ENSG00000255269","LINC02710","ENSG00000255269","105376662",0,1,1,0,0,0
"ENSG00000255274","SMIM35","ENSG00000255274","100526771",6,8,4,1,2,2
"ENSG00000255281","LOC100421558","ENSG00000255281","100421558",1,0,0,0,0,0
"ENSG00000255284","GATD1-DT","ENSG00000255284","171391",144,188,139,223,367,242
"ENSG00000255302","EID1","ENSG00000255302","23741",1521,3116,1496,3181,4850,4193
"ENSG00000255303","OR5BA1P","ENSG00000255303","81210",70,96,49,1,0,0
"ENSG00000255306","GLTC1","ENSG00000255306","131840634",60,55,53,92,56,67
"ENSG00000255307","OR52B2","ENSG00000255307","255725",1,0,0,0,0,0
"ENSG00000255314","LOC101928894","ENSG00000255314","101928894",26,16,20,0,0,2
"ENSG00000255317","LOC105369558","ENSG00000255317","105369558",31,24,11,2,1,5
"ENSG00000255319","ENPP7P8","ENSG00000255319","100421860",4,7,1,2,0,0
"ENSG00000255320","LOC124902694","ENSG00000255320","124902694",37,35,40,151,76,80
"ENSG00000255337","TMEM123-DT","ENSG00000255337","101928424",63,83,50,10,8,18
"ENSG00000255345","TENM4-AS1","ENSG00000255345","139281643",1,0,0,3,1,3
"ENSG00000255346","NOX5","ENSG00000255346","79400",17,9,14,12,7,13
"ENSG00000255350","MTCO1P15","ENSG00000255350","107075265",0,0,1,3,0,0
"ENSG00000255353","ASS1P13","ENSG00000255353","341230",4,0,0,0,0,0
"ENSG00000255355","PATL1-DT","ENSG00000255355","105369318",45,42,46,2,1,0
"ENSG00000255359","CCDC179","ENSG00000255359","100500938",0,0,0,2,0,0
"ENSG00000255362","LINC02761","ENSG00000255362","107984359",5,9,2,11,18,8
"ENSG00000255363","LINC02757","ENSG00000255363","101928813",83,168,69,1,1,0
"ENSG00000255367","LOC101927708","ENSG00000255367","101927708",0,1,0,0,0,0
"ENSG00000255375","LOC107984322","ENSG00000255375","107984322",2,6,3,0,0,0
"ENSG00000255381","LOC100422399","ENSG00000255381","100422399",19,40,22,0,0,0
"ENSG00000255382","LINC02734","ENSG00000255382","105369413",3,2,2,2,0,2
"ENSG00000255387","RDXP1","ENSG00000255387","643244",0,0,0,0,0,1
"ENSG00000255393","OOSP4B","ENSG00000255393","107987155",9,4,6,0,1,0
"ENSG00000255398","HCAR3","ENSG00000255398","8843",5,15,17,1,0,0
"ENSG00000255399","TBX5-AS1","ENSG00000255399","255480",0,1,2,0,0,0
"ENSG00000255408","PCDHA3","ENSG00000255408","56145",36,21,19,88,104,82
"ENSG00000255420","CASC23","ENSG00000255420","103581031",0,0,1,0,0,0
"ENSG00000255423","EBLN2","ENSG00000255423","55096",92,72,95,50,45,34
"ENSG00000255425","OR8G3","ENSG00000255425","387815",1,0,0,0,0,0
"ENSG00000255428","LOC100132078","ENSG00000255428","100132078",3,2,0,0,0,0
"ENSG00000255433","LINC02735","ENSG00000255433","101927120",28,23,17,63,55,75
"ENSG00000255435","TTC36-AS1","ENSG00000255435","101929089",2,5,3,2,0,1
"ENSG00000255450","EEF1A1P47","ENSG00000255450","401677",1,0,2,0,0,3
"ENSG00000255458","SMIM14-DT","ENSG00000255458","105374419",27,30,19,12,18,18
"ENSG00000255468","B4GAT1-DT","ENSG00000255468","102724064",10,10,13,57,81,62
"ENSG00000255474","GAU1","ENSG00000255474","101929549",18,13,14,1,1,0
"ENSG00000255476","LOC101928008","ENSG00000255476","101928008",0,0,1,0,0,0
"ENSG00000255481","OR56A7P","ENSG00000255481","81236",1,0,0,0,0,0
"ENSG00000255482","LOC102723838","ENSG00000255482","102723838",1,0,2,0,1,0
"ENSG00000255491","LOC105375743","ENSG00000255491","105375743",0,4,3,2,0,0
"ENSG00000255492","H3P33","ENSG00000255492","115482722",0,0,1,0,0,0
"ENSG00000255501","CARD18","ENSG00000255501","59082",2,1,0,0,0,0
"ENSG00000255503","LINC02951","ENSG00000255503","123466204",81,92,63,3,1,5
"ENSG00000255510","OR8A2P","ENSG00000255510","390273",1,1,0,0,0,0
"ENSG00000255521","CD44-DT","ENSG00000255521","100507144",186,149,143,12,10,19
"ENSG00000255524","NPIPB8","ENSG00000255524","728734",0,1,0,1,0,0
"ENSG00000255529","POLR2M","ENSG00000255529","81488",733,1081,612,799,762,858
"ENSG00000255537","LOC403312","ENSG00000255537","403312",1,1,3,0,0,2
"ENSG00000255538","OR10V2P","ENSG00000255538","81343",10,4,6,0,0,0
"ENSG00000255542","SLC1A2-AS2","ENSG00000255542","128385377",2,0,0,0,0,0
"ENSG00000255545","B3GAT1-DT","ENSG00000255545","283177",1,0,1,1,0,0
"ENSG00000255549","ENPP7P6","ENSG00000255549","107133511",4,1,1,1,0,1
"ENSG00000255553","LINC02733","ENSG00000255553","100507521",2,0,0,1,0,1
"ENSG00000255554","OR7E1P","ENSG00000255554","341128",10,4,7,0,1,1
"ENSG00000255559","ZNF252P-AS1","ENSG00000255559","286103",411,601,378,13,14,15
"ENSG00000255561","FDXACB1","ENSG00000255561","91893",5,11,4,23,42,35
"ENSG00000255566","LOC100420899","ENSG00000255566","100420899",31,19,28,7,1,6
"ENSG00000255571","MIR9-3HG","ENSG00000255571","254559",55,57,45,10,12,14
"ENSG00000255587","RAB44","ENSG00000255587","401258",55,39,35,4,6,2
"ENSG00000255618","LINC02440","ENSG00000255618","105370015",0,1,0,0,1,0
"ENSG00000255647","CETN3-AS1","ENSG00000255647","731157",13,83,19,1,6,2
"ENSG00000255649","PLBD1-AS2","ENSG00000255649","101928317",4,1,0,0,0,1
"ENSG00000255650","FAM222A-AS1","ENSG00000255650","84983",24,21,23,1,0,3
"ENSG00000255652","LINC02963","ENSG00000255652","123706542",0,6,3,3,1,1
"ENSG00000255690","TRIL","ENSG00000255690","9865",10,25,10,1,3,2
"ENSG00000255693","LINC02389","ENSG00000255693","400046",0,2,0,0,0,0
"ENSG00000255713","OR4D2","ENSG00000255713","124538",0,0,1,0,0,0
"ENSG00000255717","SNHG1","ENSG00000255717","23642",12213,23460,11247,1919,2075,2512
"ENSG00000255733","IFNG-AS1","ENSG00000255733","100885789",2,2,3,0,0,0
"ENSG00000255737","AGAP2-AS1","ENSG00000255737","100130776",18,42,11,29,59,36
"ENSG00000255745","LOC124902897","ENSG00000255745","124902897",1,1,1,0,0,0
"ENSG00000255746","LOC102723544","ENSG00000255746","102723544",2,1,4,0,0,0
"ENSG00000255750","SSPN-AS1","ENSG00000255750","101928554",2,5,6,0,0,0
"ENSG00000255760","LINC02422","ENSG00000255760","105369723",4,6,5,9,5,6
"ENSG00000255772","LINC01479","ENSG00000255772","101927922",0,0,1,0,0,0
"ENSG00000255774","LINC02747","ENSG00000255774","105379407",31,29,14,205,238,208
"ENSG00000255804","OR6J1","ENSG00000255804","79549",52,42,22,1,0,0
"ENSG00000255815","KRT8P11","ENSG00000255815","347265",8,4,2,0,0,0
"ENSG00000255833","TIFAB","ENSG00000255833","497189",0,1,0,0,0,0
"ENSG00000255836","LOC100419928","ENSG00000255836","100419928",233,403,223,74,66,88
"ENSG00000255837","TAS2R20","ENSG00000255837","259295",20,13,14,27,8,9
"ENSG00000255857","PXN-AS1","ENSG00000255857","100506649",58,61,51,74,155,114
"ENSG00000255860","FOLR3P1","ENSG00000255860","100288543",2,1,3,0,1,0
"ENSG00000255867","DENND5B-AS1","ENSG00000255867","100874249",173,254,149,22,32,20
"ENSG00000255874","PRECSIT","ENSG00000255874","283487",176,143,154,10,11,6
"ENSG00000255916","LOC101928416","ENSG00000255916","101928416",10,9,13,4,3,2
"ENSG00000255920","CCND2-AS1","ENSG00000255920","103752584",1,3,5,0,0,1
"ENSG00000255929","PIWIL4-AS1","ENSG00000255929","105369438",1,0,1,0,1,0
"ENSG00000255931","LOC105369329","ENSG00000255931","105369329",13,10,6,1,0,1
"ENSG00000255964","HSPD1P12","ENSG00000255964","283320",0,0,1,0,0,0
"ENSG00000255970","LINC02421","ENSG00000255970","101927901",42,34,43,6,1,3
"ENSG00000255974","CYP2A6","ENSG00000255974","1548",76,43,55,15,4,4
"ENSG00000255982","NXPE2P1","ENSG00000255982","101926945",1,0,0,0,0,0
"ENSG00000255987","TOMM20P2","ENSG00000255987","101927540",0,2,1,0,0,0
"ENSG00000255993","PSMC1P9","ENSG00000255993","643668",1,0,2,0,0,0
"ENSG00000255998","LINC02824","ENSG00000255998","105370060",1,1,1,0,0,0
"ENSG00000256008","CABP1-DT","ENSG00000256008","101928300",21,17,17,1,1,0
"ENSG00000256019","TAS2R63P","ENSG00000256019","338413",6,0,0,0,1,0
"ENSG00000256021","ELOCP31","ENSG00000256021","100422582",6,1,5,3,3,0
"ENSG00000256037","MRPL40P1","ENSG00000256037","645328",16,18,4,3,2,3
"ENSG00000256039","LINC02446","ENSG00000256039","101060038",15,6,9,1,0,1
"ENSG00000256041","PTTG1P2","ENSG00000256041","100127954",2,1,1,0,0,0
"ENSG00000256043","CTSO","ENSG00000256043","1519",23,31,15,109,60,64
"ENSG00000256053","COA8","ENSG00000256053","84334",212,503,209,287,320,359
"ENSG00000256060","TRAPPC2","ENSG00000256060","6399",141,312,144,19,38,30
"ENSG00000256061","DNAAF4","ENSG00000256061","161582",24,30,20,16,41,29
"ENSG00000256075","PSMC6P2","ENSG00000256075","160410",1,0,0,0,0,3
"ENSG00000256079","FAM133GP","ENSG00000256079","100421617",0,2,1,0,0,1
"ENSG00000256087","ZNF432","ENSG00000256087","9668",670,742,546,206,141,147
"ENSG00000256091","MTRF1LP1","ENSG00000256091","100132520",1,0,0,1,0,0
"ENSG00000256092","SBNO1-AS1","ENSG00000256092","112268105",261,518,208,56,93,112
"ENSG00000256093","TOMM6P1","ENSG00000256093","100131779",1,0,0,0,0,0
"ENSG00000256124","LINC01152","ENSG00000256124","102606463",31,38,30,15,28,33
"ENSG00000256128","LINC00944","ENSG00000256128","387895",151,244,100,2,0,0
"ENSG00000256162","SMLR1","ENSG00000256162","100507203",3,3,9,2,4,3
"ENSG00000256166","LINC02571","ENSG00000256166","105375015",0,1,0,0,0,0
"ENSG00000256188","TAS2R30","ENSG00000256188","259293",1,12,8,2,1,3
"ENSG00000256195","LOC101928940","ENSG00000256195","101928940",11,9,2,7,2,1
"ENSG00000256197","TSPAN9-IT1","ENSG00000256197","100874356",5,1,3,0,0,0
"ENSG00000256223","ZNF10","ENSG00000256223","7556",313,318,188,54,84,72
"ENSG00000256229","ZNF486","ENSG00000256229","90649",4,4,5,1,0,1
"ENSG00000256232","LINC02387","ENSG00000256232","101929027",1,0,1,8,5,0
"ENSG00000256235","SMIM3","ENSG00000256235","85027",209,445,204,90,135,116
"ENSG00000256238","SUPT16HP1","ENSG00000256238","400011",5,8,10,19,26,18
"ENSG00000256243","RPL7AP3","ENSG00000256243","654370",13,3,11,2,0,0
"ENSG00000256254","LOC100421658","ENSG00000256254","100421658",10,10,2,0,1,0
"ENSG00000256268","LINC02454","ENSG00000256268","105369807",25,45,20,13,3,7
"ENSG00000256269","HMBS","ENSG00000256269","3145",244,421,247,932,1847,1453
"ENSG00000256274","TAS2R64P","ENSG00000256274","338412",1,1,2,0,0,0
"ENSG00000256285","OSBPL9P5","ENSG00000256285","106480232",1,0,2,0,0,0
"ENSG00000256286","LOC105370061","ENSG00000256286","105370061",0,1,1,0,0,0
"ENSG00000256288","LINC02617","ENSG00000256288","113523642",0,0,1,0,4,0
"ENSG00000256294","ZNF225","ENSG00000256294","7768",361,500,359,156,184,216
"ENSG00000256315","CADM1-AS1","ENSG00000256315","105369507",1,0,3,1,0,0
"ENSG00000256338","RPL41P2","ENSG00000256338","22970",2,4,2,5,7,12
"ENSG00000256355","NTAN1P3","ENSG00000256355","100420356",2,0,0,0,0,0
"ENSG00000256394","ASIC5","ENSG00000256394","51802",0,4,2,8,9,0
"ENSG00000256399","LOC100419700","ENSG00000256399","100419700",7,1,2,2,0,0
"ENSG00000256422","LINC02552","ENSG00000256422","102723895",7,5,5,0,0,0
"ENSG00000256436","TAS2R31","ENSG00000256436","259290",12,18,18,6,1,2
"ENSG00000256441","DNAJB6P5","ENSG00000256441","100129779",0,1,1,0,0,0
"ENSG00000256442","LOC105369728","ENSG00000256442","105369728",3,14,1,1,1,1
"ENSG00000256463","SALL3","ENSG00000256463","27164",0,0,1,0,3,0
"ENSG00000256525","POLG2","ENSG00000256525","11232",1493,1469,1121,735,1075,785
"ENSG00000256533","LOC100422382","ENSG00000256533","100422382",1,1,4,1,0,0
"ENSG00000256537","SMIM10L1","ENSG00000256537","100129361",517,1158,546,481,531,552
"ENSG00000256546","LINC02985","ENSG00000256546","100506691",17,14,10,19,57,36
"ENSG00000256551","LINC02369","ENSG00000256551","100996679",0,0,0,0,0,1
"ENSG00000256560","LINC01486","ENSG00000256560","101928138",1,3,2,0,0,0
"ENSG00000256563","NANOGNBP2","ENSG00000256563","101060006",10,2,7,0,0,0
"ENSG00000256574","OR13A1","ENSG00000256574","79290",0,1,3,0,0,0
"ENSG00000256576","LINC02361","ENSG00000256576","100996246",18,34,17,78,36,51
"ENSG00000256577","SLC6A12-AS1","ENSG00000256577","101929384",3,6,1,0,0,1
"ENSG00000256597","LINC02393","ENSG00000256597","400087",0,1,0,0,0,0
"ENSG00000256609","HSPB8-AS1","ENSG00000256609","107984440",38,28,37,1,0,0
"ENSG00000256616","ADGRA3P1","ENSG00000256616","100996333",1,1,1,7,5,4
"ENSG00000256625","LOC124902904","ENSG00000256625","124902904",11,12,7,0,1,3
"ENSG00000256628","ZBTB11-AS1","ENSG00000256628","100009676",128,212,131,78,76,78
"ENSG00000256633","PDE2A-AS2","ENSG00000256633","105369378",0,1,0,0,0,0
"ENSG00000256642","LINC00273","ENSG00000256642","649159",1,0,0,0,0,0
"ENSG00000256651","LOC100420580","ENSG00000256651","100420580",5,2,5,7,2,2
"ENSG00000256657","LOC100420583","ENSG00000256657","100420583",2,0,0,0,1,0
"ENSG00000256660","CLEC12B","ENSG00000256660","387837",0,1,0,0,0,0
"ENSG00000256670","RASSF3-DT","ENSG00000256670","105369804",14,5,5,0,0,0
"ENSG00000256674","LOC100132172","ENSG00000256674","100132172",2,1,1,0,0,1
"ENSG00000256682","TAS2R12P","ENSG00000256682","266656",4,0,4,4,0,4
"ENSG00000256683","ZNF350","ENSG00000256683","59348",329,563,272,114,90,107
"ENSG00000256690","STX5-DT","ENSG00000256690","105369332",40,98,52,3,7,8
"ENSG00000256713","PGA5","ENSG00000256713","5222",15,10,3,0,1,0
"ENSG00000256723","LOC100421622","ENSG00000256723","100421622",1,0,1,2,2,3
"ENSG00000256733","LINC02954","ENSG00000256733","123466205",1,0,0,0,0,0
"ENSG00000256746","MADD-AS1","ENSG00000256746","101928943",6,3,3,1,3,1
